"text","polarity"
"زفتت","neg"
"قاع","neg"
"رعاع","neg"
"خاطئ","neg"
"فالح","neg"
"فسد","neg"
"خسرتك","neg"
"مسعور","neg"
"ممسح","neg"
"بيقبضو","neg"
"دهاك","neg"
"اعريك","neg"
"اشكالكو","neg"
"بسكاتك","neg"
"لامؤاخذ","neg"
"غلطت","neg"
"اتفشخ","neg"
"بالعافيه ","neg"
"منوم","neg"
"سلبيات","neg"
"اوبئه","neg"
"كدبو","neg"
"شهوه","neg"
"بغباؤه","neg"
"بيشتم ","neg"
"مسيءه","neg"
"تعدي","neg"
"بيض","neg"
"كلاب","neg"
"سازجته","neg"
"اتعروا","neg"
"بلاوي","neg"
"ملاوعه","neg"
" انتقام","neg"
"حسره","neg"
"خزعبلي","neg"
"منخليش","neg"
"عالخيبه","neg"
"بذائه","neg"
"فله","neg"
"طويل","neg"
"لبوه","neg"
"مناخير","neg"
"كرهو ","neg"
"بواختك","neg"
"طوبه","neg"
"برياله","neg"
"بتخون","neg"
"بيتفرج","neg"
"مثلي","neg"
"عبره","neg"
"غبائه","neg"
"طرمخ ","neg"
"متناكه","neg"
"جنايه","neg"
"قاذورات","neg"
"تعريه","neg"
"مدايقه","neg"
"كفايه","neg"
"شطه","neg"
"حذاري","neg"
"اوعوا","neg"
"اوعا","neg"
"خيل","neg"
"دمائه","neg"
"مقاوم","neg"
"بلع","neg"
"افتري","neg"
"اخطاؤه","neg"
"فاتت","neg"
"عشوائيه","neg"
"كحه","neg"
"بجاحه","neg"
"زحمه","neg"
"ايذائه","neg"
"بنعيد","neg"
"غرف","neg"
"مؤامره","neg"
"قباحه","neg"
"كائدين","neg"
"ابالسه","neg"
"قاصي","neg"
"رفسه","neg"
"اكذوبه","neg"
"معلش","neg"
"خراشي","neg"
"احتقرك","neg"
"فكك","neg"
"مستحيل","neg"
"فقعتولها","neg"
"لوح","neg"
"زنبورها","neg"
"طعنًا","neg"
"دعاوي","neg"
"العك","neg"
"جنحه","neg"
"بيردوش","neg"
"الزباله","neg"
"اترمت","neg"
"الحشاش","neg"
"هيرحمنا","neg"
"مخربئه","neg"
"التحريض","neg"
"الفاسدين","neg"
"الاقنعه","neg"
"فسادا","neg"
"العنف","neg"
"بجاحتك","neg"
"شرموطه","neg"
"متظاهرين","neg"
"الطاغيه","neg"
"ضد","neg"
"خطوره","neg"
"محبوسه","neg"
"ومعركتهم","neg"
"بيشتم","neg"
"عجب","neg"
"زهقت","neg"
"بيحبسهم","neg"
"معتقلين","neg"
"المعتقليين","neg"
"ميلزمنيش","neg"
"احتشاد","neg"
"معارضيهم","neg"
"مظلمه","neg"
"العاهرات","neg"
"سلبيتهم","neg"
"عجزهم","neg"
"ازمات","neg"
"كاذبون","neg"
"المعقم","neg"
"مفتريه","neg"
"عنيفه","neg"
"احرمونا","neg"
"بهدله","neg"
"اتحاكم","neg"
"حنخلص","neg"
"استشهد","neg"
"وتحريض","neg"
"معركه","neg"
"وبلاغات","neg"
"المظاهرات","neg"
"خصومهم","neg"
"قتلي","neg"
"ومتظاهرون","neg"
"خسئتم","neg"
"المؤامرات","neg"
"مظاهرة","neg"
"هتوحشونا","neg"
"عافيه","neg"
"فنجري","neg"
"رخاوه","neg"
"قذير","neg"
"كلابا","neg"
"متستغلش","neg"
"اتعري","neg"
"سفله","neg"
"سازجتي","neg"
"عاويل","neg"
"انتقام","neg"
"ملاوع","neg"
"ظلما","neg"
"سايس","neg"
"خزعبل","neg"
"كرهوا","neg"
"كذبا","neg"
"جازم","neg"
"غبائ","neg"
"هتختف","neg"
"لايهمل","neg"
"طرمخ","neg"
"سفاحا","neg"
"تعري","neg"
"اوع","neg"
"كفا","neg"
"انتن","neg"
"مدايق","neg"
"اخطاؤ","neg"
"متهما","neg"
"افتر","neg"
"باخطاء","neg"
"عشوائ","neg"
"ايذائ","neg"
"زحم","neg"
"مؤامرت","neg"
"قباح","neg"
"ابالس","neg"
"قاص","neg"
"غبيي","neg"
"خرار","neg"
"باحتقرك","neg"
"اومك","neg"
"بهاايم","neg"
"فقعتوهال","neg"
"سلطاء","neg"
"حقودي","neg"
"حزومبل","neg"
"طبل","neg"
"مفتر","neg"
"رمم","neg"
"احا","neg"
"ماعندناش","neg"
"اخص","neg"
"خطا","neg"
"ضيع","neg"
"هزا","neg"
"هزأ","neg"
"هزء","neg"
"حشش","neg"
"غرر","neg"
"جبر","neg"
"شوه","neg"
"نهك","neg"
"موه","neg"
"نتش","neg"
"كتف","neg"
"تقل","neg"
"هزق","neg"
"خاف","neg"
"حلف","neg"
"سمم","neg"
"صعب","neg"
"حرف","neg"
"حزر","neg"
"شفط","neg"
"فصل","neg"
"نقض","neg"
"قيد","neg"
"فتت","neg"
"يستغفل","neg"
"لزق","neg"
"رقص","neg"
"باع","neg"
"جلط","neg"
"يزيل","neg"
"رفص","neg"
"رحل","neg"
"هبط","neg"
"يستهتر","neg"
"طاح","neg"
"كفر","neg"
"يستحمل","neg"
"سحب","neg"
"انصار","pos"
"اخوه","pos"
"احباب","pos"
"كوميدي","pos"
"حنان","pos"
"موده","pos"
"عثل","pos"
